7.68094870 ;5.74533376 ;   walking
9.49666570 ;6.28501819 ;   walking
8.52290430 ;5.74478891 ;   walking
7.36932530 ;6.26024778 ;   walking
5.92335760 ;6.53162330 ;   walking
6.94799736 ;4.80575225 ;   walking
6.49930496 ;4.03472877 ;   walking
5.56400210 ;4.68423085 ;   walking
3.67205210 ;4.49683055 ;   walking
6.32086370 ;4.90180560 ;   walking
6.41812300 ;6.28760593 ;   walking
6.43263150 ;7.49512344 ;   walking
6.77628970 ;7.47326292 ;   walking
6.77628970 ;6.74625517 ;   walking
7.15772200 ;6.15677055 ;   walking
14.76329600 ;9.64399395 ;   walking
14.46261650 ;10.19490047 ;   walking
17.46851750 ;9.78859131 ;   walking
15.47662870 ;10.11494935 ;   walking
8.40567670 ;7.57411368 ;   walking
15.84080770 ;10.92721880 ;   walking
15.84080770 ;11.06810661 ;   walking
7.60375900 ;8.04755489 ;   walking
7.76115700 ;9.43317564 ;   walking
9.20926640 ;8.92768102 ;   walking
6.93433340 ;7.07073930 ;   walking
10.24588350 ;9.09526091 ;   walking
10.18102260 ;9.51304448 ;   walking
9.41895820 ;7.55338782 ;   walking
8.87246820 ;7.37269296 ;   walking
9.93554730 ;7.59173415 ;   walking
9.93554730 ;7.10429255 ;   walking
12.69858900 ;8.43408243 ;   walking
12.69858900 ;8.67773766 ;   walking
13.79655610 ;8.77765131 ;   walking
15.14069890 ;8.28977674 ;   walking
7.77156790 ;6.50328501 ;   walking
11.42508780 ;8.88476460 ;   walking
13.45743580 ;10.23543731 ;   walking
13.14441630 ;8.81230796 ;   walking
13.16281660 ;10.25980851 ;   walking
13.98016800 ;11.22242611 ;   walking
11.45016000 ;8.47373029 ;   walking
7.68472000 ;6.87621963 ;   walking
7.81934000 ;7.21845512 ;   walking
11.74544600 ;8.81637339 ;   walking
12.18506900 ;8.32248200 ;   walking
11.37421400 ;8.01830913 ;   walking
10.40923780 ;8.82409336 ;   walking
8.83434480 ;8.03924608 ;   walking
8.05266720 ;7.41665095 ;   walking
9.80976320 ;8.87524186 ;   walking
8.46766760 ;9.12535063 ;   walking
8.87795200 ;7.52924634 ;   walking
8.85846100 ;7.18090590 ;   walking
12.84363840 ;7.79733135 ;   walking
13.82645270 ;8.32888144 ;   walking
16.65471260 ;8.83115552 ;   walking
16.65471260 ;8.70290323 ;   walking
8.53291300 ;7.25325306 ;   walking
8.67099860 ;8.44264073 ;   walking
6.63708400 ;8.30287785 ;   walking
8.49475290 ;6.73814971 ;   walking
9.73529340 ;8.47334639 ;   walking
10.07090250 ;10.50763894 ;   walking
14.19520830 ;11.13726293 ;   walking
14.19520830 ;10.23439807 ;   walking
9.14403170 ;9.13101861 ;   walking
6.45263500 ;9.22130263 ;   walking
9.32155850 ;8.41011299 ;   walking
8.15855950 ;7.32837529 ;   walking
11.77657650 ;8.60329917 ;   walking
10.70970620 ;9.59197541 ;   walking
7.29882760 ;7.98018264 ;   walking
6.29941960 ;5.83578472 ;   walking
6.36872450 ;7.58514064 ;   walking
5.55491930 ;8.74255142 ;   walking
8.60253020 ;6.71417913 ;   walking
8.48391020 ;5.42608356 ;   walking
11.48778010 ;8.24079436 ;   walking
10.89063840 ;9.83333080 ;   walking
10.09522400 ;9.27306323 ;   walking
8.61760400 ;7.59315526 ;   walking
15.37645200 ;10.59728290 ;   walking
16.61450750 ;10.24556284 ;   walking
8.66929650 ;7.43956199 ;   walking
8.67751860 ;7.66763451 ;   walking
14.83485160 ;8.98430698 ;   walking
15.45779720 ;9.06785830 ;   walking
11.69448920 ;8.23845075 ;   walking
10.74002040 ;9.05116623 ;   walking
9.00368540 ;8.40930884 ;   walking
9.28256240 ;9.38371471 ;   walking
9.28256240 ;9.17004935 ;   walking
7.03405800 ;8.12669141 ;   walking
14.96398820 ;9.22637765 ;   walking
14.96398820 ;10.12072600 ;   walking
9.62769000 ;10.42437753 ;   walking
10.60273470 ;9.64709720 ;   walking
9.94143270 ;8.35317667 ;   walking
9.09011030 ;7.99184906 ;   walking
8.54385530 ;8.17674254 ;   walking
8.18557600 ;9.12127769 ;   walking
12.69794625 ;8.93393228 ;   walking
12.25173825 ;8.33101882 ;   walking
14.26959240 ;9.65598987 ;   walking
14.35283680 ;8.61914889 ;   walking
7.03698180 ;6.29100329 ;   walking
7.52473080 ;6.63028147 ;   walking
17.75353080 ;9.20513932 ;   walking
16.29040140 ;9.48419877 ;   walking
7.48354790 ;7.37045102 ;   walking
10.70229300 ;8.15578112 ;   walking
12.16296200 ;7.04159235 ;   walking
7.17756170 ;4.71781483 ;   walking
5.62365670 ;4.24196826 ;   walking
7.59319670 ;6.08723278 ;   walking
7.45144660 ;7.14714799 ;   walking
6.30337760 ;5.86640380 ;   walking
6.27894910 ;4.18318941 ;   walking
5.73317780 ;3.68528013 ;   walking
6.85633320 ;4.81879418 ;   walking
11.57426340 ;6.25007300 ;   walking
11.60734820 ;5.46502187 ;   walking
13.43863220 ;5.97231265 ;   walking
12.60669120 ;6.21811284 ;   walking
5.70664320 ;4.53049033 ;   walking
11.72953890 ;6.39862070 ;   walking
12.56100700 ;5.76189896 ;   walking
4.47049800 ;3.71221282 ;   walking
4.69959265 ;3.15712619 ;   walking
2.55334125 ;2.05960779 ;   walking
7.80684850 ;4.28552837 ;   walking
7.09272940 ;5.35354864 ;   walking
16.73399750 ;7.66645220 ;   walking
16.73399750 ;7.77799707 ;   walking
5.99613410 ;4.99378787 ;   walking
5.25367450 ;4.37472855 ;   walking
6.37401710 ;4.32891020 ;   walking
6.37401710 ;3.36598372 ;   walking
7.71519104 ;3.53794535 ;   walking
6.97786930 ;4.42278599 ;   walking
5.68226330 ;4.06095962 ;   walking
3.51513320 ;3.63623319 ;   walking
6.27423950 ;4.42649071 ;   walking
7.91692810 ;6.08392619 ;   walking
11.31823510 ;7.26851408 ;   walking
9.87799440 ;6.28640052 ;   walking
4.27332650 ;4.84117114 ;   walking
6.16951490 ;4.85119016 ;   walking
6.54748310 ;3.73416969 ;   walking
3.99962844 ;2.21603818 ;   walking
0.67512650 ;1.02725400 ;   walking
0.98638710 ;0.75006033 ;   walking
0.38612510 ;0.40815182 ;   walking
0.67161644 ;0.56231445 ;   walking
12.02735020 ;4.68802990 ;   walking
11.15398190 ;6.51654907 ;   walking
7.51209060 ;5.67337560 ;   walking
8.05661660 ;5.54151054 ;   walking
8.15345540 ;4.94438371 ;   walking
7.35854640 ;4.57891569 ;   walking
7.35854640 ;5.06472205 ;   walking
6.17206105 ;4.55081687 ;   walking
7.96320676 ;5.74136401 ;   walking
16.79924076 ;8.75265970 ;   walking
14.54507300 ;9.59989594 ;   walking
13.12648650 ;7.38848468 ;   walking
6.78044850 ;6.63220310 ;   walking
8.22487930 ;6.27838041 ;   walking
11.19333430 ;6.85183182 ;   walking
12.24790470 ;8.12112598 ;   walking
12.24790470 ;5.96880454 ;   walking
6.18839780 ;4.34884817 ;   walking
9.21201430 ;6.17726444 ;   walking
11.19959280 ;8.58603370 ;   walking
8.85685250 ;8.76203633 ;   walking
11.49520950 ;5.80675230 ;   walking
6.34053350 ;3.52304299 ;   walking
8.05787730 ;4.64902200 ;   walking
6.01831080 ;5.45064740 ;   walking
5.16881760 ;4.60369452 ;   walking
4.76878730 ;4.18800379 ;   walking
5.99256510 ;5.20457968 ;   walking
8.02832510 ;5.98816513 ;   walking
7.67156810 ;5.11800773 ;   walking
7.27668320 ;4.96442106 ;   walking
11.17567120 ;8.09968927 ;   walking
9.55392200 ;9.51591350 ;   walking
12.16808500 ;7.01282661 ;   walking
7.92692014 ;4.82243310 ;   walking
7.92692014 ;6.21879734 ;   walking
9.05081136 ;6.56478486 ;   walking
10.02262936 ;6.76419289 ;   walking
9.70464260 ;7.77827258 ;   walking
10.39363730 ;6.71515500 ;   walking
5.81533240 ;4.39376911 ;   walking
7.42161585 ;5.02226341 ;   walking
7.42161585 ;4.91662052 ;   walking
7.44159370 ;5.90103797 ;   walking
8.04405810 ;5.89444574 ;   walking
10.13889910 ;6.23563030 ;   walking
9.94967620 ;6.69057976 ;   walking
7.78160380 ;4.53698981 ;   walking
12.90144180 ;7.19577750 ;   walking
11.77174150 ;7.49054744 ;   walking
7.71499290 ;5.31488761 ;   walking
7.71499290 ;5.90290681 ;   walking
4.25789700 ;5.63213116 ;   walking
8.69748750 ;5.95777752 ;   walking
8.69748750 ;5.74164845 ;   walking
8.57508260 ;5.86349335 ;   walking
8.57508260 ;6.78113271 ;   walking
8.40460990 ;5.50028055 ;   walking
6.18602790 ;4.96354635 ;   walking
5.93693270 ;5.88622520 ;   walking
7.08339030 ;6.10462444 ;   walking
9.08964610 ;6.67799399 ;   walking
10.49436010 ;7.14836500 ;   walking
10.32098480 ;6.62116074 ;   walking
7.73674900 ;4.92209455 ;   walking
6.60894800 ;5.71609970 ;   walking
6.35895400 ;8.61799007 ;   walking
10.29354800 ;8.33582530 ;   walking
8.77427100 ;6.10325140 ;   walking
8.63162760 ;6.11784929 ;   walking
8.08303070 ;5.91839759 ;   walking
13.03263470 ;6.64368974 ;   walking
13.85328654 ;6.38376159 ;   walking
7.91353754 ;5.28773531 ;   walking
9.88050080 ;7.34782694 ;   walking
11.08775870 ;7.63440133 ;   walking
11.92487970 ;7.10826459 ;   walking
10.53314400 ;5.87281320 ;   walking
2.33017230 ;3.47656151 ;   walking
3.68296960 ;3.10970952 ;   walking
8.96849030 ;4.21310281 ;   walking
8.51063450 ;5.36108361 ;   walking
7.12806600 ;5.60633032 ;   walking
7.12806600 ;5.65366838 ;   walking
6.98670860 ;4.32224342 ;   walking
8.98240860 ;5.28523569 ;   walking
10.75241780 ;7.46709932 ;   walking
10.57180000 ;6.57240523 ;   walking
6.40858710 ;4.77788328 ;   walking
8.82632610 ;5.56471825 ;   walking
8.48990300 ;6.21380208 ;   walking
9.06262320 ;6.38134358 ;   walking
9.06262320 ;6.15958667 ;   walking
6.12533240 ;5.18677170 ;   walking
13.95097765 ;6.79673524 ;   walking
13.95097765 ;7.03799502 ;   walking
7.26289880 ;5.35640095 ;   walking
7.26289880 ;5.07951474 ;   walking
14.79111473 ;6.81704033 ;   walking
16.36763573 ;9.27241870 ;   walking
13.97231350 ;8.37650185 ;   walking
8.28200550 ;4.97756328 ;   walking
7.66809650 ;4.36185901 ;   walking
6.86671080 ;5.22891640 ;   walking
9.17790580 ;6.66370271 ;   walking
8.60913170 ;6.80935752 ;   walking
6.88107400 ;5.11612165 ;   walking
6.06747600 ;4.89576924 ;   walking
5.87058010 ;4.33347044 ;   walking
5.42175240 ;4.54802576 ;   walking
9.13961890 ;7.07822490 ;   walking
12.21710590 ;8.56727602 ;   walking
11.49839070 ;6.73924210 ;   walking
1.07215630 ;3.82613920 ;   walking
4.64599610 ;4.65424732 ;   walking
11.96283940 ;6.26087146 ;   walking
11.96283940 ;5.78697833 ;   walking
4.40428720 ;3.31652287 ;   walking
3.01513920 ;1.99997219 ;   walking
3.23018720 ;2.30010960 ;   walking
5.85797540 ;3.93909385 ;   walking
4.99614370 ;4.57695909 ;   walking
6.40126270 ;5.16232147 ;   walking
9.53798940 ;6.78763039 ;   walking
13.91014740 ;8.80179667 ;   walking
13.97375390 ;8.63890488 ;   walking
11.26701990 ;7.08260633 ;   walking
8.71083800 ;7.16976191 ;   walking
9.26497420 ;7.03724480 ;   walking
9.43147510 ;5.24052490 ;   walking
4.28325810 ;3.49824402 ;   walking
7.32426260 ;5.23251179 ;   walking
15.65201360 ;7.97417450 ;   walking
15.63108160 ;9.27058285 ;   walking
6.98808000 ;7.59846718 ;   walking
5.30899220 ;4.74751511 ;   walking
10.16071720 ;5.96869679 ;   walking
16.87533790 ;8.75626891 ;   walking
16.87533790 ;8.00960003 ;   walking
4.89905980 ;5.69140197 ;   walking
4.89905980 ;5.16153737 ;   walking
5.94240170 ;4.82227968 ;   walking
10.12431970 ;6.57287314 ;   walking
11.08021060 ;6.09443394 ;   walking
9.21956460 ;6.22702553 ;   walking
12.65752200 ;8.70138536 ;   walking
13.89760920 ;7.28252214 ;   walking
4.59337390 ;4.11675714 ;   walking
3.69390600 ;3.94367478 ;   walking
5.12342300 ;4.33526703 ;   walking
9.24912650 ;6.03154866 ;   walking
9.21110000 ;5.54956170 ;   walking
6.35947500 ;4.42071881 ;   walking
6.35947500 ;5.07504639 ;   walking
5.89134030 ;5.28425064 ;   walking
5.87563820 ;5.07879427 ;   walking
5.67481700 ;5.16850770 ;   walking
5.67481700 ;5.98287527 ;   walking
6.52192920 ;5.12129922 ;   walking
6.21354380 ;4.70655596 ;   walking
5.22467460 ;4.91369735 ;   walking
5.56848605 ;4.05990550 ;   walking
8.04484665 ;4.42644024 ;   walking
6.83376790 ;5.35208464 ;   walking
9.22682560 ;6.21796195 ;   walking
10.07893050 ;5.55793232 ;   walking
6.59409650 ;4.50998606 ;   walking
7.51100100 ;5.00806571 ;   walking
7.51100100 ;4.24076772 ;   walking
7.07205810 ;5.05317131 ;   walking
5.09976200 ;5.43059209 ;   walking
2.63214180 ;4.39284376 ;   walking
6.57246310 ;4.84135962 ;   walking
9.12858710 ;5.96415876 ;   walking
6.41953650 ;6.20169970 ;   walking
5.42259360 ;4.78181051 ;   walking
6.43248180 ;4.92260780 ;   walking
4.84859940 ;5.07930974 ;   walking
5.84483360 ;4.01923073 ;   walking
5.84483360 ;3.99665386 ;   walking
2.73520200 ;4.63494544 ;   walking
5.59028330 ;5.71687705 ;   walking
6.59048120 ;5.29683853 ;   walking
4.81657790 ;4.16014588 ;   walking
3.92439910 ;4.71359250 ;   walking
4.44565700 ;5.30782239 ;   walking
7.61400885 ;4.64710891 ;   walking
5.40361345 ;3.62272000 ;   walking
8.03416300 ;5.10041033 ;   walking
8.03416300 ;6.23125340 ;   walking
7.46332430 ;6.52111535 ;   walking
7.46332430 ;5.93324809 ;   walking
4.96085660 ;5.48584804 ;   walking
4.88290010 ;5.38303702 ;   walking
0.12543728 ;0.09563518 ;   resting
0.58868314 ;0.24350872 ;   resting
0.60392884 ;0.23610126 ;   resting
0.22158866 ;0.07938777 ;   resting
0.22158866 ;0.08640525 ;   resting
0.11723795 ;0.06427510 ;   resting
0.19444052 ;0.11138922 ;   resting
